[00:08:00]: [Join Announcement] GMC6
[00:08:25]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[00:44:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:44:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:45:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:46:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:47:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:21]: [Announcement] World(Cave) Cleaning —『 The trees come up to my window like the yearning voice of the dumb earth.(Stray Birds-Ranbindranath Tagore)』
[00:48:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:48:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
