[00:51:25]: [Join Announcement] GMC6
[00:51:53]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[02:37:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:37:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:37:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:38:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:39:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:40:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:41:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[02:42:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
